"","CommonName","Analy","SampleID","Station","sitetype","site","Region2","Date","month","season","atotal","Dilution","Volume","totCount","totcells","totCountall","CPUE","ZooCode","FishCode","Phylum","Class","Order","Family","Genus","Species","LifeStage","fishDiet","Analy2","CN"
"5331","Sinocalanus nauplii","Calanoida","ZOOP3-WI-27MAR2019","Winter 2","tidal","Winter","Confluence","2019-03-27",3,"Spring",1,NA,0.710835757691183,NA,NA,NA,1.40679473307312,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5332","Sinocalanus nauplii","Calanoida","ZOOP2-RI-11APR2019","Ryer 2nd channel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",3.125,NA,2.10686319827077,NA,NA,NA,1.48324770329885,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5333","Sinocalanus nauplii","Calanoida","ZOOP3-RI-11APR2019","RyerChannel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",7.69230769230769,NA,2.06457296964863,NA,NA,NA,3.72585895746608,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5334","Sinocalanus nauplii","Calanoida","ZOOP6-BI-28MAR2019","520 FRP","tidal","Browns","Confluence","2019-03-28",3,"Spring",2.35294117647059,NA,2.48927484006666,NA,NA,NA,0.945231574512511,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5335","Sinocalanus nauplii","Calanoida","ZOOP1-GB-25APR2019","GRIZ_UNK","channel","Grizzly","Suisun Bay","2019-04-25",4,"Spring",120,NA,2.05107608817348,NA,NA,NA,58.5058744002336,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5336","Sinocalanus nauplii","Calanoida","ZOOP4-11APR2018","723 FRP","tidal","Liberty","Cache Slough","2018-04-11",4,"Spring",191.666666666667,NA,3.75033346589475,NA,NA,NA,51.1065664985978,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5337","Sinocalanus nauplii","Calanoida","ZOOP2S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",21.5384615384615,NA,2.49107442426334,NA,NA,NA,8.64625373239537,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5338","Sinocalanus nauplii","Calanoida","ZOOP2-ND-27MAR2019","609 FRP","channel","L Honker","Nurse-Denverton","2019-03-27",3,"Spring",2,NA,2.43348772996937,NA,NA,NA,0.821865660290456,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5339","Sinocalanus nauplii","Calanoida","ZOOP5P-29MAR2018","SoPro4","muted","Prospect","Cache Slough","2018-03-29",3,"Spring",25,NA,2.68318003725963,NA,NA,NA,9.31730247424353,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5340","Sinocalanus nauplii","Calanoida","ZOOP3-13APR2018","705 FRP","channel","Horseshoe","Sac-San Joaquin","2018-04-13",4,"Spring",5.55555555555556,NA,2.53111517263962,NA,NA,NA,2.19490429183507,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5341","Sinocalanus nauplii","Calanoida","ZOOP4-WI-27MAR2019","801 FRP","channel","Broad","Confluence","2019-03-27",3,"Spring",1,20,0.893943449704038,1,20,407,1.11863899257954,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5342","Sinocalanus nauplii","Calanoida","ZOOP2-GB-25APR2019","GRIZ_UNK","channel","Grizzly","Suisun Bay","2019-04-25",4,"Spring",133.333333333333,NA,2.06907193014035,NA,NA,NA,64.4411300501713,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5343","Sinocalanus nauplii","Calanoida","ZOOP6-GB-25APR2019","GRIZ_UNK","channel","Grizzly","Suisun Bay","2019-04-25",4,"Spring",5,4,1.22911600633691,5,4,230,4.06796427206356,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5344","Sinocalanus nauplii","Calanoida","ZOOP4-02MAR2018","724 FRP","channel","Miner","Cache Slough","2018-03-02",3,"Spring",2.5,15,1.57778544444492,1,6,482,1.58449934292525,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5345","Sinocalanus nauplii","Calanoida","ZOOP1-02MAR2018","724 FRP","channel","Miner","Cache Slough","2018-03-02",3,"Spring",4,20,1.48960581880728,3,15,423,2.68527415071645,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5346","Sinocalanus nauplii","Calanoida","ZOOP5-13MAR2018","Blacklock","tidal","Blacklock","Nurse-Denverton","2018-03-13",3,"Spring",3.57142857142857,NA,9.42572902441865,NA,NA,NA,0.378902105309445,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5347","Sinocalanus nauplii","Calanoida","ZOOP4-09APR2018","Winter 1","tidal","Winter","Confluence","2018-04-09",4,"Spring",7.14285714285714,NA,4.34869521129302,NA,NA,NA,1.64252880365311,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5348","Sinocalanus nauplii","Calanoida","ZOOP1-23MAR2018","SWLiberty","tidal","Liberty","Cache Slough","2018-03-23",3,"Spring",5,30,1.85942037122637,1,6,480,2.68901001482644,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5349","Sinocalanus nauplii","Calanoida","ZOOP3-D-10MAY2018","Horsebend1","channel","Horseshoe","Sac-San Joaquin","2018-05-10",5,"Spring",3,15,9.42572902441865,1,5,909,0.318277768459934,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5350","Sinocalanus nauplii","Calanoida","ZOOP2-27MAR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-03-27",3,"Spring",7,NA,1.20887068412418,NA,NA,NA,5.79052837654961,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5351","Sinocalanus nauplii","Calanoida","ZOOP1-12APR2018","602FRP","channel","Grizzly","Suisun Bay","2018-04-12",4,"Spring",54.5454545454545,NA,2.51176964252524,NA,NA,NA,21.7159462484054,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5352","Sinocalanus nauplii","Calanoida","ZOOP3-29MAR2018","Ryer1","tidal","Ryer","Suisun Bay","2018-03-29",3,"Spring",4.54545454545455,NA,2.74121662760277,NA,NA,NA,1.65818873987701,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5353","Sinocalanus nauplii","Calanoida","ZOOP4-RI-11APR2019","RyerChannel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",2.22222222222222,20,0.597911849349103,1,9,426,3.71663853901101,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5354","Sinocalanus nauplii","Calanoida","ZOOP1-22MAR2018","Browns Channel","tidal","Browns","Confluence","2018-03-22",3,"Spring",16.6666666666667,NA,3.28694053524796,NA,NA,NA,5.07057139852071,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5355","Sinocalanus nauplii","Calanoida","ZOOP5-WI-28MAR2019","Winter 2","tidal","Winter","Confluence","2019-03-28",3,"Spring",3.33333333333333,NA,2.63279167975241,NA,NA,NA,1.26608320702639,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5356","Sinocalanus nauplii","Calanoida","ZOOP2-WI-09APR2019","801 FRP","channel","Broad","Confluence","2019-04-09",4,"Spring",3,30,2.02453222127236,1,10,449,1.48182378550369,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5357","Sinocalanus nauplii","Calanoida","ZOOP_801-3-12MAR2018","801 FRP","channel","Broad","Confluence","2018-03-12",3,"Spring",900,4,1.66191600564002,158,1,3476,541.543614084998,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5358","Sinocalanus nauplii","Calanoida","ZOOP1-WI-28MAR2019","Winter 3","tidal","Winter","Confluence","2019-03-28",3,"Spring",11.7198945209493,NA,2.74436589994697,NA,NA,NA,4.27052913067306,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5359","Sinocalanus nauplii","Calanoida","ZOOP2-WI-28MAR2019","801 FRP","channel","Broad","Confluence","2019-03-28",3,"Spring",9.83929157100689,NA,2.93512182479575,NA,NA,NA,3.35226002814775,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5360","Sinocalanus nauplii","Calanoida","ZOOP4-13APR2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-04-13",4,"Spring",8,NA,2.41909105639588,NA,NA,NA,3.30702723192194,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5361","Sinocalanus nauplii","Calanoida","ZOOP1-ND-21JUN2019","Blacklock","tidal","Blacklock","Nurse-Denverton","2019-06-21",6,"Summer",800,500,3.79037421427102,8,5,602,211.060954611802,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5362","Sinocalanus nauplii","Calanoida","ZOOP1-CI-29APR2019","Chipps North","diked","Chipps","Confluence","2019-04-29",4,"Spring",7.14285714285714,NA,0.442697712384889,NA,NA,NA,16.1348408700315,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5363","Sinocalanus nauplii","Calanoida","ZOOP3-BI-28MAR2019","Browns Channel","tidal","Browns","Confluence","2019-03-28",3,"Spring",3.75,10,2.29941870731623,3,8,413,1.63084695626262,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5364","Sinocalanus nauplii","Calanoida","ZOOP1-14MAR2018","720 FRP","tidal","Lindsey","Cache Slough","2018-03-14",3,"Spring",14.516129032258,NA,3.33103034806678,NA,NA,NA,4.35784952865492,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5365","Sinocalanus nauplii","Calanoida","ZOOP1-RI-11APR2019","Ryer2ndChannel","tidal","Ryer","Suisun Bay","2019-04-11",4,"Spring",6,30,2.24678086956314,1,5,584,2.67048739878519,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5366","Sinocalanus nauplii","Calanoida","ZOOP4-GB-25APR2019","GRIZ_UNK","channel","Grizzly","Suisun Bay","2019-04-25",4,"Spring",40,NA,1.53774469606865,NA,NA,NA,26.0121202838564,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5367","Sinocalanus nauplii","Calanoida","ZOOP4-WI-28MAR2019","Winter 3","tidal","Winter","Confluence","2019-03-28",3,"Spring",4.28571428571429,15,3.09303533805499,2,7,473,1.38560146176968,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5368","Sinocalanus nauplii","Calanoida","ZOOP4-BI-28MAR2019","Browns Channel","tidal","Browns","Confluence","2019-03-28",3,"Spring",1,10,1.91340789712696,1,10,563,0.522627716495542,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5369","Sinocalanus nauplii","Calanoida","ZOOP1S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",22.8571428571429,NA,1.54449313680622,NA,NA,NA,14.7991223220376,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5370","Sinocalanus nauplii","Calanoida","ZOOP5-GB-25APR2019","GRIZ_UNK","channel","Grizzly","Suisun Bay","2019-04-25",4,"Spring",21.3333333333333,NA,1.39062868798952,NA,NA,NA,15.3407832857063,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5371","Sinocalanus nauplii","Calanoida","ZOOP1-WI-15MAY2019","Winter 2","tidal","Winter","Confluence","2019-05-15",5,"Spring",60,300,2.77585862338899,1,5,875,21.6149336621284,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5372","Sinocalanus nauplii","Calanoida","ZOOP3-GB-25APR2019","GRIZ_UNK","channel","Grizzly","Suisun Bay","2019-04-25",4,"Spring",40,NA,0.476439916072761,NA,NA,NA,83.956021841569,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5373","Sinocalanus nauplii","Calanoida","ZOOP2-23MAR2018","SWLiberty","tidal","Liberty","Cache Slough","2018-03-23",3,"Spring",375,NA,1.72805072486825,NA,NA,NA,217.007518704979,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5374","Sinocalanus nauplii","Calanoida","ZOOP3-PI-04APR2019","SoPro1","muted","Prospect","Cache Slough","2019-04-04",4,"Spring",10,250,3.01025446500741,1,25,220,3.32197829660071,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5375","Sinocalanus nauplii","Calanoida","ZOOP1-STAC-17DEC2019","STACYS","tidal","WTIB","Sac-San Joaquin","2019-12-17",12,"Winter",7.14285714285714,50,2.23688315648137,1,7,434,3.19321870798692,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5376","Sinocalanus nauplii","Calanoida","ZOOP3-LOOK-08OCT2019","LOOK_UNK","diked","Lookout","Cache Slough","2019-10-08",10,"Fall",28,70,1.0388099775373,2,5,831,26.953919008729,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5377","Sinocalanus nauplii","Calanoida","ZOOP2-14MAR2018","723 FRP","tidal","Liberty","Cache Slough","2018-03-14",3,"Spring",12,NA,2.40829355121576,NA,NA,NA,4.98278127014131,81,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus",NA,"larvae",TRUE,"Copepoda","Sinocalanus nauplii"
"5378","Sinocalanus","Calanoida","ZOOP2-DI-18MAR2019","Decker Channel","tidal","Decker","Sac-San Joaquin","2019-03-18",3,"Spring",16,80,2.23598336438303,4,20,136,7.15568830021902,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5379","Sinocalanus","Calanoida","ZOOP5-BI-28MAR2019","520 FRP","tidal","Browns","Confluence","2019-03-28",3,"Spring",11,NA,2.41009313541245,NA,NA,NA,4.56413896972389,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5380","Sinocalanus","Calanoida","ZOOP4-LI-25APR2019","SWLiberty","tidal","Liberty","Cache Slough","2019-04-25",4,"Spring",386.666666666667,NA,2.79745363374923,NA,NA,NA,138.220938499862,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5381","Sinocalanus","Calanoida","ZOOP4-WI-27MAR2019","801 FRP","channel","Broad","Confluence","2019-03-27",3,"Spring",7,20,0.893943449704038,7,20,407,7.83047294805675,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5382","Sinocalanus","Calanoida","ZOOP1-ND-27MAR2019","609 FRP","channel","L Honker","Nurse-Denverton","2019-03-27",3,"Spring",4,6,2.59230103532696,4,6,274,1.54303066869527,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5383","Sinocalanus","Calanoida","ZOOP1-S-9MAY2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-05-09",5,"Spring",6,30,0.815211641099002,1,5,729,7.36005191475344,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5384","Sinocalanus","Calanoida","ZOOP4-GB-25APR2019","GRIZ_UNK","channel","Grizzly","Suisun Bay","2019-04-25",4,"Spring",3.63636363636364,NA,1.53774469606865,NA,NA,NA,2.36473820762331,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5385","Sinocalanus","Calanoida","ZOOP1-ND-08APR2019","609 FRP","channel","L Honker","Nurse-Denverton","2019-04-08",4,"Spring",4.65116279069767,NA,2.06007400915692,NA,NA,NA,2.25776490068973,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5386","Sinocalanus","Calanoida","ZOOP3-DI-18MAR2019","Decker Breach","tidal","Decker","Sac-San Joaquin","2019-03-18",3,"Spring",12.8571428571429,150,1.71230436314724,3,35,156,7.50867844167099,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5387","Sinocalanus","Calanoida","ZOOP1-BI-28MAR2019","BrownsPond","tidal","Browns","Confluence","2019-03-28",3,"Spring",67.5,20,2.2094394974819,27,8,441,30.5507347347279,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5388","Sinocalanus","Calanoida","ZOOP3-ND-08APR2019","609 FRP","channel","L Honker","Nurse-Denverton","2019-04-08",4,"Spring",13.8888888888889,NA,2.54776132645897,NA,NA,NA,5.45140894661137,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5389","Sinocalanus","Calanoida","ZOOP3-23JAN2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-01-23",1,"Winter",2,10,0.922286900801851,1,5,294,2.16852261293223,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5390","Sinocalanus","Calanoida","ZOOP2-27MAR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-03-27",3,"Spring",1,NA,1.20887068412418,NA,NA,NA,0.827218339507087,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5391","Sinocalanus","Calanoida","ZOOP3S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",3.33333333333333,30,3.09528481830085,1,9,622,1.07690682086024,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5392","Sinocalanus","Calanoida","ZOOP6-BI-28MAR2019","520 FRP","tidal","Browns","Confluence","2019-03-28",3,"Spring",7.05882352941176,NA,2.48927484006666,NA,NA,NA,2.83569472353753,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5393","Sinocalanus","Calanoida","ZOOP3-09APR2018","Winter 1","tidal","Winter","Confluence","2018-04-09",4,"Spring",10,NA,2.23598336438303,NA,NA,NA,4.47230518763689,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5394","Sinocalanus","Calanoida","ZOOP1-BK-26APR2019","Blacklock","tidal","Blacklock","Nurse-Denverton","2019-04-26",4,"Spring",60,NA,3.19561163726612,NA,NA,NA,18.7757483732694,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5395","Sinocalanus","Calanoida","ZOOP1-11MAY2018","602FRP","channel","Grizzly","Suisun Bay","2018-05-11",5,"Spring",84,70,2.48612556772245,6,5,1007,33.7875130245142,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5396","Sinocalanus","Calanoida","ZOOP1S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",2.85714285714286,NA,1.54449313680622,NA,NA,NA,1.8498902902547,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5397","Sinocalanus","Calanoida","ZOOP4S-13MAR2018","Stacys Island","tidal","WTIB","Sac-San Joaquin","2018-03-13",3,"Spring",2.85714285714286,40,1.90396008009436,1,14,499,1.50063170284603,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5398","Sinocalanus","Calanoida","ZOOP2-10APR2018","609 FRP","channel","L Honker","Nurse-Denverton","2018-04-10",4,"Spring",2.5,15,4.72075924395797,1,6,1077,0.529575831091093,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5399","Sinocalanus","Calanoida","ZOOP4-WL-14MAY2019","Wings 1","diked","Wings","North Suisun","2019-05-14",5,"Spring",40,60,1.42886985216911,4,6,1036,27.9941521190874,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5400","Sinocalanus","Calanoida","ZOOP4-SJ-22MAR2019","STACYS","tidal","WTIB","Sac-San Joaquin","2019-03-22",3,"Spring",3.75,NA,2.06232348940277,NA,NA,NA,1.8183374331279,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5401","Sinocalanus","Calanoida","ZOOP3-LI-25APR2019","SWLiberty","tidal","Liberty","Cache Slough","2019-04-25",4,"Spring",648,30,2.731318914521,108,5,501,237.248018367581,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5402","Sinocalanus","Calanoida","ZOOP2-11MAY2018","Wings 1","diked","Wings","North Suisun","2018-05-11",5,"Spring",16.6666666666667,25,2.63459126394909,4,6,1924,6.32609198046317,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5403","Sinocalanus","Calanoida","ZOOP2CS-9MAY2018","723 FRP","tidal","Liberty","Cache Slough","2018-05-09",5,"Spring",64,40,2.22968481969462,8,5,742,28.7036084359069,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5404","Sinocalanus","Calanoida","ZOOP5-WI-27MAR2019","801 FRP","channel","Broad","Confluence","2019-03-27",3,"Spring",12,40,1.12788939527329,6,20,199,10.639341100545,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5405","Sinocalanus","Calanoida","ZOOP3-5JUN2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-06-05",6,"Summer",15,100,0.457994178056724,3,20,402,32.7515080293056,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5406","Sinocalanus","Calanoida","ZOOP4-PI-26MAR2019","ProBr","muted","Prospect","Cache Slough","2019-03-26",3,"Spring",1,NA,1.82387858334181,NA,NA,NA,0.548282111064513,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5407","Sinocalanus","Calanoida","ZOOP1-11JUN2018","Wings 1","diked","Wings","North Suisun","2018-06-11",6,"Summer",33.3333333333333,25,1.76674178509701,8,6,1274,18.8671223007855,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5408","Sinocalanus","Calanoida","ZOOP2-5JUN2018","Decker Breach","tidal","Decker","Sac-San Joaquin","2018-06-05",6,"Summer",30,60,0.984822451636709,3,6,482,30.4623436946853,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5409","Sinocalanus","Calanoida","ZOOP2-ND-27MAR2019","609 FRP","channel","L Honker","Nurse-Denverton","2019-03-27",3,"Spring",12,NA,2.43348772996937,NA,NA,NA,4.93119396174274,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
"5410","Sinocalanus","Calanoida","ZOOP1-WI-15MAY2019","Winter 2","tidal","Winter","Confluence","2019-05-15",5,"Spring",1620,300,2.77585862338899,27,5,875,583.603208877466,35,NA,"Arthropoda","Copepoda","Calanoida",NA,"Sinocalanus","doerrii","adult",TRUE,"Copepoda","Sinocalanus"
